Unnamed: 0,Name,Year,Kilometers_Driven,Owner_Type,Mileage,Engine,Power,Seats,New_Price,Price,Car_Age,Kilometers_Per_Year,Is_First_Owner,Fuel_Type_Diesel,Fuel_Type_Electric,Fuel_Type_Petrol,Transmission_Automatic,Transmission_Manual,Brand_Ambassador,Brand_Audi,Brand_BMW,Brand_Bentley,Brand_Chevrolet,Brand_Datsun,Brand_Fiat,Brand_Force,Brand_Ford,Brand_Honda,Brand_Hyundai,Brand_ISUZU,Brand_Isuzu,Brand_Jaguar,Brand_Jeep,Brand_Lamborghini,Brand_Land,Brand_Mahindra,Brand_Maruti,Brand_Mercedes-Benz,Brand_Mini,Brand_Mitsubishi,Brand_Nissan,Brand_Porsche,Brand_Renault,Brand_Skoda,Brand_Tata,Brand_Toyota,Brand_Volkswagen,Brand_Volvo,Location_Ahmedabad,Location_Bangalore,Location_Chennai,Location_Coimbatore,Location_Delhi,Location_Hyderabad,Location_Jaipur,Location_Kochi,Location_Kolkata,Location_Mumbai,Location_Pune
88,Hyundai Grand i10 Sportz,2016,16000,First,18.9,1197.0,82.0,5.0,11.75,5.75,10,1455.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
90,Honda Amaze SX i-VTEC,2016,18949,First,17.8,1198.0,86.7,5.0,11.75,5.0,10,1723.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
91,Toyota Fortuner 4x2 Manual,2014,107000,First,13.0,2982.0,168.5,7.0,16.5,16.5,12,8231.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
92,Audi A6 2011-2015 35 TDI Premium,2018,48367,First,17.68,1968.0,174.33,5.0,39.58,39.58,8,5374.0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
93,Ford Ecosport 1.5 DV5 MT Titanium Optional,2013,57000,First,22.7,1498.0,89.84,5.0,11.75,5.5,13,4071.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
94,Mahindra XUV500 W8 2WD,2014,58000,First,15.1,2179.0,140.0,7.0,11.75,8.1,12,4462.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
95,Honda Amaze SX i-DTEC,2015,30000,First,25.8,1498.0,98.6,5.0,11.75,3.5,11,2500.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
96,Volkswagen Polo Diesel Highline 1.2L,2013,34212,First,22.07,1199.0,73.9,5.0,11.75,2.79,13,2444.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
97,Hyundai Verna Transform SX VGT CRDi,2010,70002,First,16.2,1493.0,110.0,5.0,11.75,3.45,16,4118.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
98,Maruti Wagon R VXI BS IV,2016,62000,First,18.9,998.0,67.1,5.0,11.75,4.45,10,5636.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
99,Volkswagen Polo Petrol Highline 1.6L,2010,62001,First,15.26,1598.0,103.5,5.0,11.75,2.65,16,3647.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
100,Hyundai i20 1.4 CRDi Sportz,2011,78958,Second,23.0,1396.0,90.0,5.0,11.75,3.8,15,4935.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
101,Hyundai i20 Asta 1.2,2014,30180,First,18.5,1197.0,82.85,5.0,11.75,4.65,12,2322.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
102,Datsun GO Plus T Petrol,2017,32851,First,19.83,1198.0,67.0,7.0,6.45,3.95,9,3285.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
103,Audi A4 3.0 TDI Quattro Premium,2010,30000,First,14.94,2967.0,241.4,5.0,11.75,9.8,16,1765.0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
104,Hyundai i20 2015-2017 Asta,2009,66000,Second,17.0,1197.0,80.0,5.0,11.75,2.7,17,3667.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
105,Maruti Omni 5 Str STD,2010,93850,First,14.0,796.0,35.0,5.0,11.75,2.41,16,5521.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
106,Toyota Etios Liva 1.2 G,2014,53000,First,17.71,1197.0,78.9,5.0,6.41,3.9,12,4077.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
107,Jaguar XF 3.0 Litre S Premium Luxury,2011,78000,Second,14.74,2993.0,270.9,5.0,24.0,24.0,15,4875.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
108,Mahindra XUV500 W8 2WD,2012,65000,Second,16.0,2179.0,140.0,7.0,11.75,5.75,14,4333.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
109,Hyundai Verna 1.6 SX CRDI (O) AT,2014,40000,First,22.32,1582.0,126.32,5.0,11.75,5.25,12,3077.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
110,Toyota Innova Crysta 2.8 ZX AT,2017,30000,First,11.36,2755.0,171.5,7.0,27.0,19.25,9,3000.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
111,Maruti Eeco 5 Seater AC,2017,38053,First,15.1,1196.0,73.0,5.0,5.13,3.91,9,3805.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
112,Tata Nano Twist XT,2014,25500,First,25.4,624.0,37.5,4.0,11.75,2.15,12,1962.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
113,BMW 3 Series 320d Luxury Line,2015,56087,First,22.69,1995.0,190.0,5.0,54.43,20.75,11,4674.0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
114,Honda Civic 2006-2010 1.8 V MT,2010,71088,First,13.5,1799.0,130.0,5.0,11.75,3.35,16,4182.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
115,Toyota Innova 2.5 VX (Diesel) 7 Seater,2014,55000,First,12.99,2494.0,100.6,7.0,11.75,11.11,12,4231.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
116,Volvo V40 Cross Country D3,2014,32700,First,23.3,1984.0,150.0,5.0,20.0,20.0,12,2515.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
117,Nissan Micra XV CVT,2016,39882,First,19.15,1198.0,75.94,5.0,9.51,6.55,10,3626.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
118,BMW 5 Series 2010-2013 525i,2009,128000,First,10.8,2497.0,215.0,5.0,11.75,7.0,17,7111.0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
119,Maruti Vitara Brezza VDi,2016,55000,First,24.3,1248.0,88.5,5.0,9.96,7.5,10,5000.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
121,Mercedes-Benz B Class B200 CDI,2014,53753,Second,15.0,2143.0,107.3,5.0,16.75,16.75,12,4135.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
122,Hyundai Verna CRDi 1.6 SX Option,2018,10250,First,22.0,1582.0,126.2,5.0,14.44,10.95,8,1139.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
123,Maruti Wagon R LXI BS IV,2011,43874,First,18.9,998.0,67.1,5.0,11.75,2.45,15,2742.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
124,Tata Nano XTA,2017,32684,First,21.9,624.0,37.48,4.0,11.75,3.23,9,3268.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
125,Mahindra Scorpio VLX,2014,42000,First,12.05,2179.0,120.0,8.0,11.75,7.75,12,3231.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
126,Mercedes-Benz New C-Class 200 K AT,2009,28352,First,11.7,1796.0,178.0,5.0,11.75,9.35,17,1575.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
128,Honda CR-V 2.4 MT,2007,47700,Second,10.8,2354.0,152.0,5.0,11.75,5.25,19,2385.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
129,Volkswagen Vento 1.5 TDI Comfortline AT,2015,55000,First,21.21,1498.0,103.2,5.0,11.75,7.25,11,4583.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
130,Maruti Ciaz VXi Plus,2017,44285,First,20.73,1373.0,91.1,5.0,11.75,7.47,9,4428.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
131,Mahindra XUV500 AT W10 FWD,2016,54000,First,16.0,2179.0,140.0,7.0,13.25,13.25,10,4909.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
132,Maruti Ritz VXI ABS,2016,30232,First,21.1,1197.0,85.8,5.0,11.75,5.81,10,2748.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
133,Maruti Alto K10 VXI,2014,88500,First,24.07,998.0,67.1,5.0,4.53,2.6,12,6808.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
134,Mercedes-Benz SLC 43 AMG,2017,13372,First,19.0,2996.0,362.07,2.0,95.04,54.0,9,1337.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
135,Hyundai Verna VTVT 1.6 AT SX Plus,2019,12645,First,17.0,1591.0,121.3,5.0,13.49,11.5,7,1581.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
136,Maruti Alto LXi BSIII,2010,94385,Second,19.7,796.0,46.3,5.0,11.75,1.6,16,5552.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
137,BMW 1 Series 118d Base,2015,31821,First,20.58,1995.0,143.0,5.0,17.22,17.22,11,2652.0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
138,Honda Jazz 1.2 V CVT i VTEC,2015,12000,First,19.0,1199.0,88.7,5.0,11.75,6.0,11,1000.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
139,Honda Civic 2006-2010 1.8 V MT,2012,88578,First,13.5,1799.0,130.0,5.0,11.75,3.95,14,5905.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
140,Mercedes-Benz New C-Class C 220 CDI Avantgarde,2014,44965,First,19.27,2143.0,170.0,5.0,17.95,17.95,12,3459.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
141,Honda Amaze SX i-DTEC,2014,45044,First,25.8,1498.0,98.6,5.0,11.75,3.7,12,3465.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
142,Maruti Swift VVT VXI,2016,34204,First,22.0,1197.0,81.8,5.0,11.75,5.43,10,3109.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
144,Toyota Fortuner 3.0 Diesel,2012,91235,First,11.5,2982.0,171.0,7.0,13.49,13.49,14,6082.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
145,Chevrolet Beat LT Option,2014,38800,First,18.6,1199.0,76.8,5.0,11.75,2.85,12,2985.0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
146,Skoda Rapid 1.5 TDI Elegance,2013,83000,First,21.14,1498.0,103.52,5.0,11.75,4.75,13,5929.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
147,Maruti Ciaz 1.4 Alpha,2018,41283,First,20.73,1373.0,91.1,5.0,11.75,9.9,8,4587.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
148,Audi RS5 Coupe,2013,23000,First,11.05,2894.0,444.0,4.0,128.0,37.0,13,1643.0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
149,BMW 3 Series Luxury Line,2014,48000,First,21.76,1995.0,190.0,5.0,60.88,26.5,12,3692.0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
150,Audi A4 2.0 TDI 177 Bhp Premium Plus,2015,48214,First,17.11,1968.0,174.33,5.0,23.32,23.32,11,4018.0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
151,Maruti Swift VDI,2016,35000,First,22.9,1248.0,74.0,5.0,7.92,6.25,10,3182.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
152,Mercedes-Benz S Class 2005 2013 S 500,2010,35277,First,7.81,5461.0,362.9,5.0,30.0,30.0,16,2075.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
153,Skoda Rapid 1.5 TDI AT Elegance Plus Black Package,2016,54620,First,21.66,1498.0,103.52,5.0,11.75,9.86,10,4965.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
154,Skoda Superb Elegance 2.0 TDI CR AT,2012,136997,First,17.2,1968.0,138.1,5.0,11.75,8.5,14,9133.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
155,Hyundai EON Magna Plus,2019,14322,First,21.1,814.0,55.2,5.0,11.75,4.23,7,1790.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
156,Volkswagen Polo Diesel Trendline 1.2L,2012,65634,First,22.07,1199.0,73.9,5.0,11.75,3.5,14,4376.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
157,Datsun GO NXT,2016,6000,First,20.63,1198.0,67.06,5.0,11.75,2.5,10,545.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
158,Honda Brio S MT,2013,33280,First,19.4,1198.0,86.8,5.0,11.75,2.39,13,2377.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
159,Mercedes-Benz B Class B180,2013,29000,First,14.8,1595.0,120.7,5.0,11.75,11.25,13,2071.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
160,Honda City i DTEC V,2015,42831,First,26.0,1498.0,98.6,5.0,11.75,7.11,11,3569.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
161,Toyota Innova 2.5 G (Diesel) 7 Seater,2016,90000,First,12.99,2494.0,100.6,7.0,11.75,10.9,10,8182.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
162,Maruti Swift VXI Optional,2017,24005,First,20.4,1197.0,81.8,5.0,11.75,6.2,9,2400.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
163,Mahindra XUV500 W8 2WD,2012,32792,First,15.1,2179.0,140.0,7.0,11.75,7.9,14,2186.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
164,Ford Ecosport 1.5 DV5 MT Ambiente,2014,147898,First,22.7,1498.0,89.84,5.0,11.75,4.42,12,11377.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
165,Toyota Fortuner 4x2 Manual,2012,131765,First,13.0,2982.0,168.5,7.0,13.5,13.5,14,8784.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
166,Volkswagen Vento 1.5 Highline Plus AT 16 Alloy,2013,65000,First,21.5,1498.0,108.5,5.0,11.75,6.25,13,4643.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
167,Ford Figo Diesel Titanium,2010,66123,Second,20.0,1399.0,68.0,5.0,11.75,2.1,16,3890.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
168,BMW X5 xDrive 30d,2015,41000,First,15.3,2993.0,258.0,5.0,45.0,45.0,11,3417.0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
169,Mercedes-Benz New C-Class C 220 CDI Style,2017,23550,First,19.27,2143.0,167.62,5.0,33.66,33.66,9,2355.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
170,Honda Brio V MT,2012,45000,Second,19.4,1198.0,86.8,5.0,11.75,3.65,14,3000.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
171,Hyundai i10 Magna 1.2,2013,60000,First,20.36,1197.0,78.9,5.0,11.75,2.75,13,4286.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
172,Mercedes-Benz GLC 220,2016,44414,First,17.9,2143.0,170.0,5.0,42.5,42.5,10,4038.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
173,Hyundai Grand i10 1.2 Kappa Asta,2019,1000,First,18.9,1197.0,81.86,5.0,7.39,6.5,7,125.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
174,Audi A6 2011-2015 2.0 TDI Premium Plus,2012,62500,Second,17.68,1968.0,174.33,5.0,19.0,19.0,14,4167.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
175,Volkswagen Vento Petrol Highline AT,2013,21000,Second,14.4,1598.0,103.6,5.0,11.75,4.45,13,1500.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
176,Mini Countryman Cooper D,2017,8525,Second,16.6,1998.0,112.0,5.0,23.0,23.0,9,852.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
177,Hyundai i20 Asta 1.4 CRDi,2014,29000,First,22.54,1396.0,88.73,5.0,11.75,8.35,12,2231.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
178,Audi A6 2011-2015 2.0 TDI Premium Plus,2014,40000,First,17.68,1968.0,174.33,5.0,22.95,22.95,12,3077.0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
